entity_id,trip_id,route_id,route_short_name,route_long_name,start_date,start_time,direction_id,trip_headsign,shape_id,schedule_relationship,vehicle_id,vehicle_label,trip_update_timestamp_local,feed_header_timestamp_local
trip_update_TROL4-16-1-260323-ba-1310,TROL4-16-1-260323-ba-1310,,,,,,,,,0,22094,Trolejbuss 4,2026-04-01T13:56:01+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL4-18-1-260323-ab-1450,TROL4-18-1-260323-ab-1450,,,,,,,,,0,27711,Trolejbuss 4,2026-04-01T13:56:17+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL4-18-1-260323-ba-1330,TROL4-18-1-260323-ba-1330,,,,,,,,,0,27711,Trolejbuss 4,2026-04-01T13:56:17+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL4-20-1-260323-ba-1340,TROL4-20-1-260323-ba-1340,,,,,,,,,0,17682,Trolejbuss 4,2026-04-01T13:56:16+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL4-22-1-260323-ba-1400,TROL4-22-1-260323-ba-1400,,,,,,,,,0,27679,Trolejbuss 4,2026-04-01T13:56:18+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL5-01-1-260323-ab-1410,TROL5-01-1-260323-ab-1410,,,,,,,,,0,19617,Trolejbuss 5,2026-04-01T13:56:16+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL5-01-1-260323-ba-1440,TROL5-01-1-260323-ba-1440,,,,,,,,,0,19617,Trolejbuss 5,2026-04-01T13:56:16+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL5-02-1-260323-ab-1430,TROL5-02-1-260323-ab-1430,,,,,,,,,0,19476,Trolejbuss 5,2026-04-01T13:56:13+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL5-02-1-260323-ba-1350,TROL5-02-1-260323-ba-1350,,,,,,,,,0,19476,Trolejbuss 5,2026-04-01T13:56:13+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL5-03-1-260323-ab-1340,TROL5-03-1-260323-ab-1340,,,,,,,,,0,19792,Trolejbuss 5,2026-04-01T13:56:16+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL5-03-1-260323-ba-1420,TROL5-03-1-260323-ba-1420,,,,,,,,,0,19792,Trolejbuss 5,2026-04-01T13:56:16+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL9-01-1-251124-ab-1430,TROL9-01-1-251124-ab-1430,riga_trol_9,9,Stacijas laukums - Iļģuciems,,,0.0,Iļģuciems,riga_trol_9_a-b,0,27635,Trolejbuss 9,2026-04-01T13:56:16+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL9-01-1-251124-ba-1400,TROL9-01-1-251124-ba-1400,riga_trol_9,9,Stacijas laukums - Iļģuciems,,,1.0,Stacijas laukums,riga_trol_9_b-a,0,27635,Trolejbuss 9,2026-04-01T13:56:16+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL9-02-1-251124-ab-1340,TROL9-02-1-251124-ab-1340,riga_trol_9,9,Stacijas laukums - Iļģuciems,,,0.0,Iļģuciems,riga_trol_9_a-b,0,27276,Trolejbuss 9,2026-04-01T13:56:15+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL9-02-1-251124-ab-1450,TROL9-02-1-251124-ab-1450,riga_trol_9,9,Stacijas laukums - Iļģuciems,,,0.0,Iļģuciems,riga_trol_9_a-b,0,27276,Trolejbuss 9,2026-04-01T13:56:15+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL9-02-1-251124-ba-1420,TROL9-02-1-251124-ba-1420,riga_trol_9,9,Stacijas laukums - Iļģuciems,,,1.0,Stacijas laukums,riga_trol_9_b-a,0,27276,Trolejbuss 9,2026-04-01T13:56:15+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL9-03-1-251124-ab-1400,TROL9-03-1-251124-ab-1400,riga_trol_9,9,Stacijas laukums - Iļģuciems,,,0.0,Iļģuciems,riga_trol_9_a-b,0,27657,Trolejbuss 9,2026-04-01T13:56:14+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL9-03-1-251124-ba-1340,TROL9-03-1-251124-ba-1340,riga_trol_9,9,Stacijas laukums - Iļģuciems,,,1.0,Stacijas laukums,riga_trol_9_b-a,0,27657,Trolejbuss 9,2026-04-01T13:56:14+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL9-03-1-251124-ba-1440,TROL9-03-1-251124-ba-1440,riga_trol_9,9,Stacijas laukums - Iļģuciems,,,1.0,Stacijas laukums,riga_trol_9_b-a,0,27657,Trolejbuss 9,2026-04-01T13:56:14+03:00,2026-04-01T13:56:21+03:00
